Item #,Description,Bottle Size,Vintage,Vendor,Case Size,Pack Qty,Unit Price,Pack Price,Case Price,Current Inventory On Hand,Item Unit Cost,Item Case Cost,UPC data
12538,DECOY RED WINE SONOMA COUNTY,750ML,,ALAL,12,1,24.99,0,0,10,17.99,215.88,669576019207
12539,DECOY SAUVIGNON BLANC SONOMA,750ML,,ALAL,12,1,22.99,0,0,8,15.99,191.88,669576019214
14309,DECOY ZINFANDEL,750ML,,ALAL,12,1,24.99,0,0,11,17.99,215.88,669576019238
15217,DEEP EDDY LEMON  VODKA,750ML,,ALAL,12,1,23.99,0,0,9,18.09,217.08,856065002417
14166,DEEP EDDY RUBY RED  VODKA,1.75L,,FLAL,6,1,31.99,0,0,7,26.09,156.54,856065002103
14166,DEEP EDDY RUBY RED  VODKA,1.75L,,FLAL,6,1,31.99,0,0,7,26.09,156.54,856065002103
15759,DEEP EDDY  SWEET TEA,1.75L,,FLAL,6,1,31.99,0,0,6,26.09,156.54,
13370,DEEP EDDY  VODKA,1.75L,,FLAL,6,1,31.99,0,0,12,26.09,156.54,856065002059
13369,DEEP EDDY  VODKA,750ML,,FLAL,12,1,22.99,0,0,10,18.09,217.08,856065002035
13370,DEEP EDDY  VODKA,1.75L,,FLAL,6,1,31.99,0,0,12,26.09,156.54,856065002059
9134,DEKUYPER BUTTERSCOTCH,750ML,,MEAL,12,1,14.49,0,0,3,10.09,121.08,80686319405
4791,DEKUYPER HOT DAMN CINNAMON SCHNAPPS,750ML,,ALAL,12,1,14.49,0,0,1,10.68,128.16,8068634240
4791,DEKUYPER HOT DAMN CINNAMON SCHNAPPS,750ML,,ALAL,12,1,14.49,0,0,1,10.68,128.16,80686373407
835,DEKUYPER PEACH SCHNAPPS,1.75L,,MEAL,6,1,23.99,0,0,0,19.09,114.54,80686365129
1108,DEKUYPER PEACH SCHNAPPS,750ML,,MEAL,12,1,14.49,0,0,8,10.09,121.08,8068635140
835,DEKUYPER PEACH SCHNAPPS,1.75L,,MEAL,6,1,23.99,0,0,0,19.09,114.54,8068636510
1108,DEKUYPER PEACH SCHNAPPS,750ML,,MEAL,12,1,14.49,0,0,8,10.09,121.08,80686365402
5753,DEKUYPER PEPPERMINT SCHNAPPS,750ML,,ALAL,12,1,14.99,0,0,3,11.69,140.28,80686353409
4633,DEKUYPER RAZZMATAZZ,750ML,,RNAL,12,1,14.49,0,0,0,10.09,121.08,80686356400
9135,DEKUYPER ROOT BEER,750ML,,MEAL,12,1,14.49,0,0,0,10.09,121.08,80686347033
9002,DEKUYPER SOUR APPLE,1.75L,,MEAL,6,1,23.99,0,0,6,19.09,114.54,80686395126
4634,DEKUYPER SOUR APPLE,750ML,,MEAL,12,1,14.49,0,0,5,10.09,121.08,80686395409
586,DEKUYPER WATERMELON,750ML,,MEAL,12,1,14.99,0,0,3,11.69,140.28,80686396406
3549,[DEL] $2.49 MISC BEER SINGLE,12OZ,,GAFY,1,1,2.49,0,0,0,2.49,2.49,
3682,[DEL] $3.49 MISC BEER SINGLE,12OZ,,GAFY,1,1,3.49,0,0,0,3.49,3.49,
306,[DEL] 0,750ML,,JJJA,12,1,13.99,0,0,0,10.0858,121.03,
3874,[DEL] 087692012993,12OZ,,SHORE,24,12,0,17.99,0,0,0,0,
3573,[DEL] 1000 STORIES ZINFANDEL BOURBON BARREL AGED 2014,750ML,,GAFY,12,1,18.99,0,0,0,13.3333,160,
11490,[DEL] 100  PIPERS,750ML,,FLAL,12,1,9.49,0,0,0,7.59,91.08,
11628,[DEL] 12 E MEZZO NEGROAMARO,750ML,,ABAB,12,1,10.49,0,0,0,8,96,
11629,[DEL] 12 EMEZZO PRIMITIVO,750ML,,ABAB,12,1,10.49,0,0,0,8,96,
11386,[DEL] 13 CELSIUS SAUVIGION BLANC,750ML,,IVJA,12,1,14.99,0,0,0,10.09,121.08,
11896,[DEL] 14 HANDS KENTUCKY DERBY RED,750ML,,ABAB,12,1,12.99,0,0,0,10.09,121.08,
14276,[DEL] 1792 AGED 12 YEARS BOURBON,750ML,,GAFY,6,1,174.99,0,0,0,124.99,749.96,
15944,[DEL] 1792 RIDGEMOUNT BOTTLED IN BOND BOURBON,750ML,,,6,1,59.99,0,0,0,76.92,461.49,
4363,[DEL] 1800 SILVER,200ML,,JJJA,24,1,12.99,0,0,0,,,
6828,[DEL] 1800 TEQUILA ANEJO,750ML,,AL,6,1,37.49,0,0,0,20.5667,123.4,
9706,[DEL] 1800 TEQUILA COCONUT,750ML,,JJJA,12,1,34.99,0,0,0,27.04,324.48,
10975,[DEL] 1800 TEQUILA SILVER,1.75L,,AL,6,1,48.99,0,0,0,39.09,234.54,
6939,[DEL] 1800 TEQUILA SILVER,50ML,,AL,60,1,2.75,0,0,0,0.0002,0.01,
14928,[DEL] 1800 ULTIMATE MARGARITA,1.75L,,ALAL,6,1,21.99,0,0,0,23.07,138.42,
7780,[DEL] 1800 ULTIMATE MARGARITA,1.75L,,RNAL,6,1,23.49,0,0,0,19.09,114.54,
14927,[DEL] 1800 ULTIMATE MARGARITA BLACK CHERRY,1.75L,,ALAL,6,1,21.99,0,0,0,23.07,138.42,
14929,[DEL] 1800 ULTIMATE MARGARITA STRAWBERRY,1.75L,,ALAL,6,1,21.99,0,0,0,23.07,138.42,
8766,[DEL] 180 ENERGY DRINK 12OZ,12OZ,,CROWN,24,1,1.99,0,0,0,0.4792,11.5,
6110,[DEL] 180 ENERGY DRINK 8.2OZ CAN,8OZ,,CROWN,24,1,1.99,0,0,0,1.9167,46,
11542,[DEL] 1911 VODKA,750ML,,SHORE,6,1,24.49,0,0,0,20,120,
13674,[DEL] -196 LEMON 4PK,12OZ,,ABAB,24,4,0,14.99,0,0,0,0,
13675,[DEL] -196 PEACH 4PK,12OZ,,ABAB,24,4,0,14.99,0,0,0,0,
14537,[DEL] 19 CRIMES SNOOP DOG RED BLEND,750ML,,RERR,12,1,17.99,0,0,0,8.66,103.92,
13238,[DEL] 19 CRIMES UPRISING,375ML,,RERR,24,1,0,0,0,0,4.67,112.08,
9842,[DEL] 21ST AMENDMENT BREW FREE IPA,12OZ,,HBCO,24,6,0,9.29,0,0,1.2229,29.35,
3268,[DEL] 21ST AMENDMENT SEASONAL,12OZ,,HBCO,24,12,0,17.99,0,0,1.2,28.8,
12927,[DEL] 21ST AMENDMENT SEASONAL 12 PK CAN,12OZ,,HBCO,24,12,0,17.99,0,0,1.2,28.8,
11972,[DEL] 21ST AMENDMENT SEASONAL 15 PK CAN,12OZ,,HBCO,15,1,0,17.99,0,0,0.96,14.4,
10254,[DEL] 24 KNOTS PINOT NOIR,750ML,,RR,12,1,14.49,0,0,0,11.3583,136.3,
809,[DEL] 2 VINES CABERNET SAUVIGNON,750ML,,,12,1,7.99,0,0,0,6.3333,76,
15873,[DEL] 3.39 MISC BEER SINGLE BLACK HOG PUMPKIN,12OZ,,GAFY,1,1,3.39,0,0,0,3.39,3.39,
10819,[DEL] 360 DOULBLE CHOC. VODKA,750ML,,RERR,12,1,15.29,0,0,0,12.09,145.08,
8459,[DEL] 3A.M.  VODKA,750ML,,GAGA,12,1,12.49,0,0,0,3.665,43.98,
8179,[DEL] 3 BLIND MOOSE  CABERNET SAUVIGNON,750ML,,RR,12,1,9.99,0,0,0,7.0908,85.09,
8180,[DEL] 3 BLIND MOOSE  PINOT GRIGIO,750ML,,RR,12,1,9.99,0,0,0,7.0908,85.09,
2866,[DEL] 3 FLOYDS BARBARIAN HAZE,12OZ,,HBCO,24,6,0,12.99,0,0,1.5375,36.9,
3198,[DEL] 3 FLOYDS GUMBALL HEAD 6PK,12OZ,,HBCO,24,6,0,11.99,0,0,1.5375,36.9,
2865,[DEL] 3 FLOYDS ZOMBIE DUST,12OZ,,HBCO,24,6,0,13.49,41.99,0,1.75,41.99,
2867,[DEL] 3 FLOYDS ZOMBIE DUST,12OZ,,HBCO,24,6,0,13.49,0,0,1.6646,39.95,
6752,[DEL] 3 VODKA,750ML,,GAGA,12,1,19.99,0,0,0,16.1,193.2,
6665,[DEL] 3 VODKA,50ML,,GAGA,10,1,2.49,0,0,0,2,20,
7518,[DEL] 3 VODKA,1.75L,,GAGA,6,1,41.99,0,0,0,36.79,220.74,
11096,[DEL] 401K CABERNET,750ML,,SHORE,12,1,14.49,0,0,0,10.6667,128,
11097,[DEL] 401K CHARDONNAY,750ML,,,12,1,11.97,0,0,0,10.6667,128,
15874,[DEL] 4.19 MISC BEER SINGLE BURNT MILL CIDER,12OZ,,GAFY,1,1,4.19,0,0,0,4.19,4.19,
8066,[DEL] 42 BELOW  VODKA,1L,,RERR,6,1,29.99,0,0,0,24.29,145.74,
9021,[DEL] 4 ORANGE VODKA,750ML,,ABAB,6,1,23.49,0,0,0,19,114,
13087,[DEL] 5 HOUR ENERGY BERRY,8OZ,,STARK,12,1,0,0,0,0,1.5833,19,
5845,[DEL] 5 STAR AMERICAN  BLENDED 80,1.7,,RR,6,1,0,0,0,0,0,0,
6623,[DEL] 6PK RINGS  PLASTIC,NONE,,,1,1,0,0,0,0,192.75,192.75,
582,[DEL] 7 MILE ALL TOGETHER 4PK 16OZ,16OZ,,5,24,4,0,12.59,0,0,2.4167,58,
623,[DEL] *7 MILE BLACK VELVET 4PK 16OZ*,16OZ,,5,24,4,0,12.59,0,0,2.4167,58,
12440,[DEL] 7 MILE BREWERY IPA,12OZ,,BLACK,24,6,0,10.49,0,0,1.375,33,
643,[DEL] *7 MILE DA BREEZE SELTZER 4PK 16OZ*,16OZ,,5,24,4,0,9.99,0,0,2.0833,50,
2589,[DEL] *7 MILE LAYER STOUT   4PK 16OZ*,16OZ,,5,24,4,0,15.99,0,0,3.125,75,
5217,[DEL] 7 UP,1L,,,12,1,0,0,0,0,0,0,
1586,[DEL] 7 UP   DIET,2L,,,6,1,1.59,0,0,0,1.1917,7.15,
3065,[DEL] 90 PLUS CELLARS SAUVIGNON BLANC,750ML,,,12,1,9.99,0,0,0,6.6667,80,
12233,[DEL] 99 BLACKBERRIES,50ML,,GAFY,120,1,0.99,0,0,0,0,0,
12237,[DEL] 99 BUTTERSCOTCH,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
4383,[DEL] 99 BUTTERSCOTH SCHNAPPS,50ML,,GAFY,120,1,0.99,0,0,0,,,
12230,[DEL] 99 CINNAMON,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
12235,[DEL] 99 COCONUTS,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
2875,[DEL] 99 FRUIT PARTY 10PK,50ML,,GAFY,120,10,9.99,0,0,0,0.7433,89.2,
12229,[DEL] 99 ORANGES,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
7124,[DEL] 99 ORANGE SCHNAPPS,750ML,,GAFY,12,1,17.97,0,0,0,14.39,172.68,
12236,[DEL] 99 PEPPERMINT,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
2895,[DEL] 99 PINEAPPLE SCHNAPPS,50ML,,GAFY,120,1,0.99,0,0,0,0.99,118.8,
12232,[DEL] 99 ROOT BEER,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
2626,[DEL] 99 ROOT BEER LIQUER,750ML,,GAFY,12,1,17.99,0,0,0,15.08,180.96,
12223,[DEL] 99 WHIPPED,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
12231,[DEL] 99 XXPRESSO,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
766,[DEL] AALBORG  AKVAVIT 80,750ML,,,12,1,16.49,0,0,0,13.57,162.84,
10724,[DEL] AALBORG  AKVAVIT 80,750ML,,,12,1,0,0,0,0,0,0,
5681,[DEL] ABARBANEL KOSHER  MERLOT,750ML,,GAFY,12,1,13.49,0,0,0,8.99,107.88,
8082,[DEL] ABERLOUR  SCOTCH 12 YR. 86,750ML,,JJJA,6,1,64.99,0,0,0,53.95,323.7,
6838,[DEL] ABERLOUR  SCOTCH GLENLIVET 10 YR. 86,750ML,,RNAL,6,1,33.99,0,0,0,26.69,160.14,
6679,[DEL] ABITA AMBER BEER,12OZ,,HBCO,24,6,0,8.29,32,0,1.1521,27.65,
8653,[DEL] ABITA ANDYGATOR,22OZ,,HBCO,12,1,5.25,0,0,0,4.2208,50.65,
11257,[DEL] ABITA BAYOU BOOTLEGGER HARD ROOT BEER 6PK NR,12OZ,,HBCO,24,6,0,10.99,0,0,1.4083,33.8,
11435,[DEL] ABITA  BIG EASY IPA,12OZ,,HBCO,24,6,0,9.29,34.76,0,1.2167,29.2,
10757,[DEL] ABITA LEMON HARVEST WHEAT,12OZ,,HBCO,24,6,0,9.29,34.79,0,1.2167,29.2,
11167,[DEL] ABITA MARDI GRAS BOCK 6PK NR,12OZ,,HBCO,24,6,0,7.97,34.79,0,1.2167,29.2,
6705,[DEL] ABITA PURPLE HAZE BEER,12OZ,,HBCO,24,6,0,9.29,34.79,0,1.2813,30.75,
13118,[DEL] ABITA STRAWBERRY LAGER 6PK CANS,12OZ,,HBCO,24,6,0,9.29,34.79,0,1.2813,30.75,
6704,[DEL] ABITA TURBO DOG BEER,12OZ,,HBCO,24,6,0,9.29,34.79,0,1.2167,29.2,
7599,[DEL] ABITA VARIETY PACK  12PK BTL,12OZ,,HBCO,24,12,0,15.5,29.99,0,1.0875,26.1,
10911,[DEL] ABITA WROUGHT IRON IPA,12OZ,,HBCO,24,6,0,9.29,0,0,1.2167,29.2,
6643,[DEL] ABSENTE  ABSINTHE 110,750ML,,FY,12,1,39.99,0,0,0,32.04,384.48,
3585,[DEL] *ABSOLUT 4PK CAN GRAPEFRUIT PALOMA*,12OZ,,ALAL,24,4,0,8.99,0,0,1.8317,43.96,
3210,[DEL] *ABSOLUT 4PK CANS GRAPEFRUIT ROSEMARY*,12OZ,,ALAL,24,4,0,8.99,0,0,1.915,45.96,
3212,[DEL] *ABSOLUT 4PK CANS LIME CUCUMBER*,12OZ,,ALAL,24,4,0,8.99,0,0,1.7908,42.98,
3211,[DEL] *ABSOLUT 4PK CANS RASPBERRY LEMONGRASS*,12OZ,,ALAL,24,4,0,8.99,0,0,1.79,42.96,
6776,[DEL] ABSOLUT 80/CITRON GIFT PACKS(2BTL),750ML,,RNAL,1,1,36.99,0,0,0,29,29,
13612,[DEL] ABSOLUT CRANBERRY 4PK,355ML,,ALAL,24,4,0,11.99,0,0,0,0,
13104,[DEL] ABSOLUT  GRAPEFRUIT,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
12968,[DEL] ABSOLUT JUICE APPLE,750ML,,JJJA,6,1,24.49,0,0,0,19.09,114.54,
13084,[DEL] ABSOLUT JUICE STRAWBERRY,50ML,,JJJA,120,1,0.99,0,0,0,0.69,82.8,
12967,[DEL] ABSOLUT JUICE STRAWBERRY,750ML,,JJJA,6,1,24.49,0,0,0,23.04,138.24,
12598,[DEL] ABSOLUT LIME,50ML,,GAFY,120,1,0.99,0,0,0,0.69,82.8,
6506,[DEL] ABSOLUT  SAMPLER 3PK  375ML,375ML,,RNAL,6,1,29.99,0,0,0,22.99,137.94,
10328,[DEL] ABSOLUT TUNE SPARKLING FUSION,750ML,,FLAL,6,1,32.99,0,0,0,25.09,150.54,
675,[DEL] ABSOLUT VODKA 100,750ML,,ALAL,12,1,23.99,0,0,0,19.45,233.4,
674,[DEL] ABSOLUT VODKA 100,1L,,,12,1,24.69,0,0,0,17.59,211.08,
7295,[DEL] ABSOLUT VODKA APEACH,50ML,,FY,120,1,1.99,0,0,0,1.77,212.4,
7296,[DEL] ABSOLUT VODKA APEACH,750ML,,FY,12,1,24.49,0,0,0,23.04,276.48,
9004,[DEL] ABSOLUT VODKA BERRI ACAI,750ML,,RNAL,12,1,24.49,0,0,0,22.66,271.92,
688,[DEL] ABSOLUT VODKA  CITRON,1L,,MEAL,12,1,29.99,0,0,0,18.87,226.44,
2636,[DEL] ABSOLUT VODKA CITRON,200ML,,,12,1,6.09,0,0,0,4.66,55.92,
12530,[DEL] ABSOLUT VODKA GRAPEFRUIT,750ML,,GAFY,12,1,24.49,0,0,0,19.09,229.08,
10080,[DEL] ABSOLUT VODKA HIIBISKUS,750ML,,ALAL,12,1,24.49,0,0,0,3,36,
672,[DEL] ABSOLUT VODKA KURANT,750ML,,ALAL,12,1,23.97,0,0,0,17.94,215.28,
5515,[DEL] ABSOLUT VODKA KURANT,375ML,,GARR,24,1,9.09,0,0,0,6.9892,167.74,
2228,[DEL] ABSOLUT VODKA LIME,750ML,,GAFY,12,1,24.49,0,0,0,19.09,229.08,
1571,[DEL] ABSOLUT VODKA MANDRIN,1L,,MEAL,12,1,29.99,0,0,0,18,216,
7068,[DEL] ABSOLUT VODKA MANDRIN,1.75L,,AL,6,1,36.99,0,0,0,33.0917,198.55,
8710,[DEL] ABSOLUT VODKA MANGO,750ML,,RNAL,12,1,24.49,0,0,0,22.98,275.76,
8231,[DEL] ABSOLUT VODKA NEW ORLEANS MANGO/BLACK PEPPER,750ML,,RNAL,12,1,21.99,0,0,0,19.44,233.28,
9829,[DEL] ABSOLUT VODKA ORIENT APPLE,750ML,,FLAL,12,1,24.49,0,0,0,22.65,271.8,
7939,[DEL] ABSOLUT VODKA PEARS,50ML,,ALAL,120,1,1.99,0,0,0,1.77,212.4,
7938,[DEL] ABSOLUT VODKA PEARS,750ML,,ALAL,12,1,24.49,0,0,0,22.66,271.92,
2162,[DEL] ABSOLUT VODKA PEPPAR 80,750ML,,MEAL,12,1,22.49,0,0,0,20.61,247.32,
7023,[DEL] ABSOLUT VODKA RASPBERRI,750ML,,AL,12,1,24.97,0,0,0,19.09,229.08,
7018,[DEL] ABSOLUT VODKA RASPBERRI,50ML,,AL,120,1,1.99,0,0,0,1.5317,183.8,
7762,[DEL] ABSOLUT VODKA RUBY RED,50ML,,AL,120,1,1.99,0,0,0,1.77,212.4,
7765,[DEL] ABSOLUT VODKA RUBY RED,750ML,,AL,12,1,24.49,0,0,0,21.59,259.08,
6599,[DEL] ABSOLUT VODKA VANILLA,750ML,,AL,12,1,24.49,0,0,0,22.98,275.76,
6601,[DEL] ABSOLUT VODKA VANILLA,50ML,,JJJA,120,1,1.99,0,0,0,1.7267,207.2,
7032,[DEL] ABSOLUT VODKA VANILLA,1L,,AL,12,1,0,0,0,0,20,240,
3050,[DEL] ABSOLUT WATERMELON,50ML,,JJJA,120,1,0.99,0,0,0,0.69,82.8,
598,[DEL] ABUNDANCE SANGIOVESE,750ML,,,12,1,9.99,0,0,0,6.66,79.92,
1210,[DEL] A  BY  ACACIA  CHARDONNAY,750ML,,ALAL,12,1,23.99,0,0,0,10.01,120.12,
4872,[DEL] ACACIA  CHARDONNAY CARNEROS,750ML,,ALAL,12,1,19.97,0,0,0,17.09,205.08,
12178,[DEL] ACACIA  RUSSIAN RIVER  CHARDNNAY,750ML,,ALAL,12,1,14.99,0,0,0,6,72,
12180,[DEL] ACACIA  SANGIACOMO PINOT NOIR,750ML,,ALAL,12,1,14.99,0,0,0,6,72,
10079,[DEL] ACACIA UNOAKED CHARDONNAY,750ML,,ALAL,12,1,13.49,0,0,0,10.33,123.96,
12182,[DEL] ACACIA  WINERY LAKE PINOT NOIR,750ML,,ALAL,12,1,11.99,0,0,0,9,108,
6777,[DEL] ACCELL (SARANAC) LOW CARB.  6PK NR,12OZ,,SHORE,24,6,0,4.5,17.49,0,0.6042,14.5,
3547,[DEL] AC/DC ROCK OR BUST 19.2OZ. CAN,20OZ,,BLACK,24,4,1.75,0,0,0,1.6667,40,
8203,[DEL] ACE OF SPADE,750ML,,CROWN,3,1,255.99,0,0,0,215,645,
1917,[DEL] ACHAIA CLAUSS DOMSTCA RED,750ML,,,12,1,10.49,0,0,0,7.93,95.16,
1920,[DEL] ACHAIA CLAUSS DOMSTCA WHITE,750ML,,,12,1,10.49,0,0,0,7.93,95.16,
7448,[DEL] ACHAIA CLAUSS  MAVRODAPHNE,750ML,,AL,12,1,11.49,0,0,0,9.33,111.96,
15664,DE LA COSTA RED SANGRIA,1L,,GAGA,12,1,13.09,0,0,5,8.6667,104,83574031205
6466,[DEL] ADELSHEIM  PINOT NOIR,750ML,,WBWB,12,1,25.49,0,0,0,18.66,223.92,
671,[DEL] ADMIRAL NELSON COCONUT RUM,750ML,,GAFY,12,1,12.9,0,0,0,9.3875,112.65,
11608,[DEL] ADMIRAL NELSON'S CHERRY SPICED  RUM,1.75L,,FLAL,6,1,23.99,0,0,0,21.85,131.1,
4970,[DEL] ADMIRAL NELSON SPICED RUM,750ML,,GAFY,12,1,9.79,0,0,0,7.4667,89.6,
4972,[DEL] ADMIRAL NELSON SPICED RUM,1.75L,,GAFY,6,1,24.99,0,0,0,19.09,114.54,
12130,[DEL] A & D PINOT NOIR,750ML,,STARK,12,1,15.99,0,0,0,12.75,153,
9325,[DEL] ADULT CHOCOLATE MILK,750ML,,JJJA,12,1,18.99,0,0,0,15.09,181.08,
8473,[DEL] AFFENTALER  ROSE (PINOT NOIR),750ML,,WILD,12,1,14.99,0,0,0,11.45,137.4,
8472,[DEL] AFFENTALER  SPATBURGUNDER,750ML,,BI,12,1,14.99,0,0,0,11.45,137.4,
8463,[DEL] AFFLIGEM  BLOND,12OZ,,POINT,24,6,0,8.99,34.99,0,1.2896,30.95,
8153,[DEL] AFFLIGEM DUBBEL,25OZ,,POINT,12,1,5.99,0,0,0,5.25,63,
8154,[DEL] AFFLIGEM TRIPEL,25OZ,,POINT,12,1,5.99,0,0,0,5.25,63,
1464,[DEL] AFTER SHOCK LIQUEUR 80,375ML,,MEAL,24,1,11.89,0,0,0,8.49,203.76,
3237,[DEL] AFTER SHOCK LIQUEUR 80,750ML,,RNAL,12,1,20.99,0,0,0,16.75,201,
13252,[DEL] AGAVERO TEQUILA,50ML,,JJJA,96,1,2.99,0,0,0,2.3,220.8,
1220,[DEL] AKADAMA PLUM ROYAL,750ML,,,12,1,6.29,0,0,0,4.1658,49.99,
8860,[DEL] ALAMOS CABERNET SAUVIGNON,750ML,,GAGA,12,1,11.99,0,0,0,8.19,98.28,
9662,[DEL] ALAMOS RED BLEND,750ML,,GAGA,12,1,11.99,0,0,0,8.19,98.28,
6164,[DEL] ALANDRA PORTUGAL RED,750ML,,AIAI,12,1,6.99,0,0,0,3.5,42,
6751,[DEL] ALBA BARNEGAT BLUSH / ROSA,750ML,,MTAL,12,1,8.49,0,0,0,6.09,73.08,
5339,[DEL] ALBA  RED RASPBERRY DESSERT WINE,500ML,,ALAL,12,1,10.49,0,0,0,7.91,94.92,
10227,[DEL] ALBARINO CONDES DE ALBAREI,750ML,,LAFY,12,1,11.49,0,0,0,8.33,99.96,
5821,[DEL] ALBA VINEYARDS  BLUEBERRY,500ML,,ALAL,12,1,10.99,0,0,0,8.4992,101.99,
7525,[DEL] ALBA VINEYARDS  RED OLD MILL,750ML,,AL,12,1,7.99,0,0,0,6.05,72.6,
7424,[DEL] ALBA VINEYARDS  WHITE MAINSAIL,750ML,,RNAL,12,1,7.49,0,0,0,6.67,80.04,
6543,[DEL] ALCAZAR VINTAGE MADURO #2,NONE,,,1,1,4.25,0,0,0,2.92,2.92,
13314,[DEL] ALCHEMIST HEADY TOPPER IPA,16OZ,,HBCO,24,4,0,16.99,0,0,3.2667,78.4,
6458,[DEL] ALDEGHERI  AMARONE,750ML,,BI,12,1,22.49,0,262.61,0,16.8333,202,
638,[DEL] ALDERBROOK ZINFANDEL  95,750ML,,,12,1,13.59,0,0,0,9,108,
11736,[DEL] ALEXANDER VALLEY CHARDONNAY,750ML,,LILI,12,1,14.99,0,0,0,11.1767,134.12,
11737,[DEL] ALEXANDER VALLEY SIN ZIN,1.5L,,GAFY,6,1,39.99,0,0,0,20,120,
10829,[DEL] ALEXANDER VALLEY SIN ZIN,750ML,,GAFY,12,1,17.49,0,0,0,13.2967,159.56,
10830,[DEL] ALEXANDER VALLEY TEMPTATION ZIN,750ML,,GAFY,12,1,12.49,0,0,0,9.33,111.96,
8301,[DEL] ALEXANDER VALLEY VINEYARDS  CABERNET SAUVIGNON,750ML,,GAFY,12,1,18.99,0,0,0,15.33,183.96,
11422,[DEL] ALIANCA DAO RED,750ML,,TITI,12,1,7.99,0,0,0,5.6667,68,
7096,[DEL] ALICE WHITE  CABERNET,750ML,,RR,12,1,6.99,0,0,0,5.3908,64.69,
7095,[DEL] ALICE WHITE  CHARDONNAY,750ML,,RR,12,1,6.99,0,0,0,5.3908,64.69,
9713,[DEL] ALICE WHITE LEXIA MOSCATO,750ML,,RR,12,1,6.99,0,0,0,5.3908,64.69,
7028,[DEL] ALICE WHITE  MERLOT,750ML,,RERR,12,1,6.99,0,0,0,5.3908,64.69,
6951,[DEL] ALIZE BLEU,375ML,,RNAL,24,1,11.99,0,0,0,9.04,216.96,
1278,[DEL] ALIZE COCKTAIL DE FRANCE 32,750ML,,MEAL,12,1,16.29,0,0,0,11.59,139.08,
1602,[DEL] ALIZE COCKTAIL DE FRANCE 32,1L,,MEAL,12,1,21.79,0,0,0,15.5,186,
251,[DEL] ALIZE COCKTAIL DE FRANCE 32,200ML,,,48,1,5.69,0,0,0,4.06,194.88,
5931,[DEL] ALIZE COGNAC V.S.,375ML,,RR,12,1,16.49,0,0,0,12.47,149.64,
5144,[DEL] ALIZE COGNAC V.S.,750ML,,ALAL,6,1,31.99,0,0,0,25.02,150.12,
5781,[DEL] ALIZE GOLD PASSION,750ML,,RERR,6,1,21.99,0,0,0,17.85,107.1,
1512,[DEL] ALIZE GOLD PASSION,375ML,,ALAL,24,1,11.99,0,0,0,9.04,216.96,
585,[DEL] ALIZE RED PASSION,200ML,,,48,1,6.19,0,0,0,4.39,210.72,
1132,[DEL] ALIZE RED PASSION,375ML,,ALAL,24,1,11.99,0,0,0,9.04,216.96,
2432,[DEL] ALIZE RED PASSION,1L,,MEAL,12,1,23.19,0,0,0,16.5,198,
1128,[DEL] ALIZE RED PASSION,750ML,,GAFY,12,1,21.99,0,0,0,17.84,214.08,
8075,[DEL] ALIZE ROSE,750ML,,AL,12,1,21.99,0,0,0,17.83,213.96,
8794,[DEL] ALIZE ROSE,1L,,RERR,12,1,24.97,0,0,0,20.82,249.84,
8838,[DEL] ALIZE ROSE,375ML,,AL,12,1,11.99,0,0,0,9.11,109.32,
6586,[DEL] ALIZE WILD PASSION,750ML,,RNAL,12,1,21.99,0,0,0,17.58,210.96,
6587,[DEL] ALIZE WILD PASSION,375ML,,RNAL,24,1,11.99,0,0,0,9.53,228.72,
13072,[DEL] ALLAGASH BARREL & BEAN,12OZ,,HBCO,24,4,0,14.97,0,0,3.4583,83,
2994,[DEL] ALLAGASH NORTH SKY STOUT,16OZ,,HBCO,24,6,0,17.99,0,0,2.5833,62,
13313,[DEL] ALLAGASH SAISON 4PK NR,12OZ,,HBCO,24,4,0,0,0,0,0,0,
5306,[DEL] ALLAGASH SAISON 4PK NR,12OZ,,HBCO,24,4,0,9.99,0,0,1.9229,46.15,
12925,[DEL] ALLAGASH TRIPEL,12OZ,,HBCO,24,4,0,11.59,0,0,2.2354,53.65,
9820,[DEL] ALLAGASH WHITE,12OZ,,HBCO,24,4,0,10.49,0,0,1.75,42,
13275,[DEL] ALLAGASH WHITE 12PK CANS,12OZ,,HBCO,24,12,0,22.99,44.99,0,1.4833,35.6,
13530,[DEL] ALLEN'S GLD PEACH SCHNPS,1L,,RORR,12,1,7.99,0,0,0,7.99,95.88,
3990,[DEL] ALLEN'S GLD WHITE CACAO,1L,,RORR,12,1,7.99,0,0,0,7.99,95.88,
3991,[DEL] ALLEN'S WHITE CACAO,1L,,RORR,12,1,9.99,0,0,0,4.89,58.68,
8305,[DEL] ALLIED BEVERAGE DIST  MISC. BREAKAGE,NONE,,RNAL,1,1,0,0,0,0,0,0,
